VariableCode,RegionCode,YearCode,AggValue
rgdpo,QAT,1998,18353.54296875000000000
pop,QAT,1998,0.54861800000000000
rgdpo,QAT,1999,24192.00195312500000000
pop,MRT,1972,1.21791200000000000
rgdpo,MRT,1973,2859.46118164063000000
pop,MRT,1973,1.25383900000000000
rgdpo,MRT,1974,3079.95214843750000000
pop,MRT,1974,1.29075500000000000
rgdpo,MRT,1975,3445.02001953125000000
pop,MRT,1975,1.32868700000000000
rgdpo,MRT,1976,3773.32739257813000000
pop,MRT,1976,1.36764000000000000
rgdpo,MRT,1977,3778.95776367188000000
pop,MRT,1977,1.40762100000000000
rgdpo,MRT,1978,3504.49462890625000000
pop,MRT,1978,1.44866400000000000
rgdpo,MRT,1979,3775.10205078125000000
pop,MRT,1979,1.49081100000000000
rgdpo,MRT,1980,3730.01928710938000000
pop,MRT,1980,1.53408500000000000
rgdpo,MRT,1981,3836.48950195313000000
pop,MRT,1981,1.57858500000000000
rgdpo,MRT,1982,3559.01977539063000000
pop,MRT,1982,1.62431000000000000
rgdpo,MRT,1983,3596.66601562500000000
pop,MRT,1983,1.67108000000000000
rgdpo,MRT,1984,3556.31152343750000000
pop,MRT,1984,1.71864100000000000
rgdpo,MRT,1985,3610.58544921875000000
pop,MRT,1985,1.76685500000000000
rgdpo,MRT,1986,3786.63452148438000000
pop,MRT,1986,1.81569200000000000
rgdpo,MRT,1987,3890.88964843750000000
pop,MRT,1987,1.86535600000000000
rgdpo,MRT,1988,3974.49926757813000000
pop,MRT,1988,1.91624000000000000
rgdpo,MRT,1989,4075.93750000000000000
pop,MRT,1989,1.96887000000000000
rgdpo,MRT,1990,3975.77807617188000000
pop,MRT,1990,2.02366500000000000
rgdpo,MRT,1991,4115.50878906250000000
pop,MRT,1991,2.08078200000000000
rgdpo,MRT,1992,4204.43017578125000000
pop,MRT,1992,2.14025000000000000
rgdpo,MRT,1993,4658.07373046875000000
pop,MRT,1993,2.20220100000000000
rgdpo,MRT,1994,4900.24072265625000000
pop,MRT,1994,2.26674500000000000
rgdpo,MRT,1995,4606.96191406250000000
pop,MRT,1995,2.33396600000000000
rgdpo,MRT,1996,5208.67919921875000000
pop,MRT,1996,2.40377900000000000
rgdpo,MRT,1997,4979.82714843750000000
pop,MRT,1997,2.47618800000000000
rgdpo,MRT,1998,5126.95605468750000000
pop,MRT,1998,2.55142900000000000
rgdpo,MRT,1999,5526.84228515625000000
pop,MRT,1999,2.62980600000000000
rgdpo,MRT,2000,5649.42822265625000000
pop,MRT,2000,2.71142100000000000
rgdpo,MRT,2001,5759.29687500000000000
pop,MRT,2001,2.79650200000000000
rgdpo,MRT,2002,6222.12695312500000000
pop,MRT,2002,2.88467200000000000
rgdpo,MRT,2003,7078.41943359375000000
pop,MRT,2003,2.97468600000000000
rgdpo,MRT,2004,7365.00488281250000000
pop,MRT,2004,3.06488200000000000
rgdpo,MRT,2005,8553.50683593750000000
pop,MRT,2005,3.15408700000000000
rgdpo,MRT,2006,9503.70019531250000000
pop,MRT,2006,3.24176200000000000
rgdpo,MRT,2007,9434.95605468750000000
pop,MRT,2007,3.32828500000000000
rgdpo,MRT,2008,9281.82031250000000000
pop,MRT,2008,3.41455200000000000
rgdpo,MRT,2009,8828.49218750000000000
pop,MRT,2009,3.50192700000000000
pop,QAT,1999,0.57064300000000000
rgdpo,QAT,2000,35742.67187500000000000
pop,QAT,2000,0.59345300000000000
rgdpo,QAT,2001,37707.45312500000000000
pop,QAT,2001,0.61372000000000000
rgdpo,QAT,2002,37596.47265625000000000
pop,QAT,2002,0.63438800000000000
rgdpo,QAT,2003,52540.58203125000000000
pop,QAT,2003,0.66816500000000000
rgdpo,QAT,2004,65287.89453125000000000
pop,QAT,2004,0.73209600000000000
rgdpo,QAT,2005,90898.81250000000000000
pop,QAT,2005,0.83692400000000000
rgdpo,QAT,2006,118242.75781250000000000
pop,QAT,2006,0.98844800000000000
rgdpo,QAT,2007,146588.14062500000000000
pop,QAT,2007,1.17895500000000000
rgdpo,QAT,2008,203189.00000000000000000
pop,QAT,2008,1.38896200000000000
rgdpo,QAT,2009,176582.03125000000000000
pop,QAT,2009,1.59115100000000000
rgdpo,SEN,1997,16254.93750000000000000
pop,SEN,1997,9.16318400000000000
rgdpo,SEN,1998,16805.40625000000000000
pop,SEN,1998,9.38692300000000000
rgdpo,SEN,1999,17468.30664062500000000
pop,SEN,1999,9.61764100000000000
rgdpo,SEN,2000,18364.29101562500000000
pop,SEN,2000,9.86057800000000000
rgdpo,SEN,2001,19065.00000000000000000
pop,SEN,2001,10.11807800000000000
rgdpo,SEN,2002,19070.88281250000000000
pop,SEN,2002,10.38945700000000000
rgdpo,SEN,2003,19872.89648437500000000
pop,SEN,2003,10.67332000000000000
rgdpo,SEN,2004,20387.35351562500000000
pop,SEN,2004,10.96701600000000000
rgdpo,SEN,2005,22225.58007812500000000
pop,SEN,2005,11.26899400000000000
rgdpo,SEN,2006,22625.91992187500000000
pop,SEN,2006,11.57843000000000000
rgdpo,SEN,2007,24023.03125000000000000
pop,SEN,2007,11.89723000000000000
rgdpo,SEN,2008,24664.99804687500000000
pop,SEN,2008,12.22970300000000000
rgdpo,SEN,2009,26070.70312500000000000
pop,SEN,2009,12.58162400000000000
rgdpo,ARG,1960,64673.57812500000000000
pop,ARG,1960,20.62525693502360000
rgdpo,ARG,1961,66844.82812500000000000
pop,ARG,1961,20.95998076785490000
rgdpo,ARG,1962,67655.26562500000000000
pop,ARG,1962,21.29333069362320000
rgdpo,ARG,1963,65443.92187500000000000
pop,ARG,1963,21.62610052529820000
rgdpo,ARG,1964,68879.07812500000000000
pop,ARG,1964,21.95908980046250000
rgdpo,ARG,1965,77556.66406250000000000
pop,ARG,1965,22.29309614849430000
rgdpo,ARG,1966,79047.07031250000000000
pop,ARG,1966,22.62174807538890000
rgdpo,ARG,1967,81800.03125000000000000
pop,ARG,1967,22.94451319215950000
rgdpo,ARG,1968,84209.66406250000000000
pop,ARG,1968,23.27094778571080000
rgdpo,ARG,1969,92424.06250000000000000
pop,ARG,1969,23.61061195935610000
rgdpo,ARG,1970,95035.72656250000000000
pop,ARG,1970,23.97306200000000000
rgdpo,ARG,1971,98051.90625000000000000
pop,ARG,1971,24.36644200000000000
rgdpo,ARG,1972,99798.40625000000000000
pop,ARG,1972,24.78295000000000000
rgdpo,ARG,1973,105425.27343750000000000
pop,ARG,1973,25.21338800000000000
rgdpo,ARG,1974,110358.46093750000000000
pop,ARG,1974,25.64450500000000000
rgdpo,ARG,1975,108928.80468750000000000
pop,ARG,1975,26.06697500000000000
rgdpo,ARG,1976,108897.03125000000000000
pop,ARG,1976,26.47715300000000000
rgdpo,ARG,1977,116226.13281250000000000
pop,ARG,1977,26.87856700000000000
rgdpo,ARG,1978,114318.59375000000000000
pop,ARG,1978,27.27774200000000000
rgdpo,ARG,1979,121946.64843750000000000
pop,ARG,1979,27.68453000000000000
rgdpo,ARG,1980,123486.75000000000000000
pop,ARG,1980,28.10588900000000000
rgdpo,ARG,1981,124252.78906250000000000
pop,ARG,1981,28.54336600000000000
rgdpo,ARG,1982,129667.28125000000000000
pop,ARG,1982,28.99398900000000000
rgdpo,ARG,1983,140620.09375000000000000
pop,ARG,1983,29.45473900000000000
rgdpo,ARG,1984,149928.59375000000000000
pop,ARG,1984,29.92090700000000000
rgdpo,ARG,1985,146209.56250000000000000
pop,ARG,1985,30.38878100000000000
rgdpo,ARG,1986,163147.70312500000000000
pop,ARG,1986,30.85724200000000000
rgdpo,ARG,1987,173890.60937500000000000
pop,ARG,1987,31.32647300000000000
rgdpo,ARG,1988,184885.23437500000000000
pop,ARG,1988,31.79551500000000000
rgdpo,LKA,2004,96748.02343750000000000
pop,LKA,2004,19.37428100000000000
rgdpo,ETH,1960,9858.57812500000000000
pop,ETH,1960,23.30463764935240000
rgdpo,ETH,1961,10176.05761718750000000
pop,ETH,1961,23.76764815319890000
rgdpo,ETH,1962,10443.28222656250000000
pop,ETH,1962,24.24642026283030000
rgdpo,ETH,1963,10861.48339843750000000
pop,ETH,1963,24.74234070529000000
rgdpo,ETH,1964,11518.14550781250000000
pop,ETH,1964,25.25597410286230000
rgdpo,ETH,1965,12224.94824218750000000
pop,ETH,1965,25.78430055394860000
rgdpo,ETH,1966,12734.87109375000000000
pop,ETH,1966,26.33153909281640000
rgdpo,ETH,1967,13010.79199218750000000
pop,ETH,1967,26.86428504666840000
rgdpo,ETH,1968,13693.45117187500000000
pop,ETH,1968,27.43411767270860000
rgdpo,ETH,1969,14428.03027343750000000
pop,ETH,1969,27.92687291988760000
pop,TWN,1988,19.83970400000000000
rgdpo,TWN,1989,364079.21875000000000000
pop,TWN,1989,20.05549200000000000
rgdpo,TWN,1990,403131.31250000000000000
pop,TWN,1990,20.27894600000000000
rgdpo,TWN,1991,430469.96875000000000000
pop,TWN,1991,20.50356800000000000
rgdpo,TWN,1992,461286.18750000000000000
pop,TWN,1992,20.70422700000000000
rgdpo,TWN,1993,488463.56250000000000000
pop,TWN,1993,20.89901900000000000
rgdpo,TWN,1994,509947.62500000000000000
pop,TWN,1994,21.08664500000000000
rgdpo,TWN,1995,541249.68750000000000000
pop,TWN,1995,21.26765300000000000
rgdpo,TWN,1996,577908.81250000000000000
pop,TWN,1996,21.44143200000000000
rgdpo,TWN,1997,613903.50000000000000000
pop,TWN,1997,21.63412400000000000
rgdpo,TWN,1998,642505.62500000000000000
pop,TWN,1998,21.83570300000000000
rgdpo,TWN,1999,668260.18750000000000000
pop,TWN,1999,22.01048900000000000
rgdpo,TWN,2000,708509.18750000000000000
pop,TWN,2000,22.18453000000000000
rgdpo,TWN,2001,685681.56250000000000000
pop,TWN,2001,22.34112000000000000
rgdpo,TWN,2002,709764.87500000000000000
pop,TWN,2002,22.46317200000000000
rgdpo,TWN,2003,725859.00000000000000000
pop,TWN,2003,22.56266300000000000
rgdpo,TWN,2004,761776.68750000000000000
pop,TWN,2004,22.64683600000000000
rgdpo,TWN,2005,813014.37500000000000000
pop,TWN,2005,22.72975300000000000
rgdpo,TWN,2006,820691.62500000000000000
pop,TWN,2006,22.82345500000000000
rgdpo,TWN,2007,847399.18750000000000000
pop,TWN,2007,22.91744400000000000
rgdpo,TWN,2008,815729.12500000000000000
pop,TWN,2008,22.99769600000000000
rgdpo,TWN,2009,786606.50000000000000000
pop,TWN,2009,23.07840200000000000
pop,GAB,1973,0.62462500000000000
rgdpo,GAB,1974,6967.67529296875000000
pop,GAB,1974,0.63670200000000000
rgdpo,GAB,1975,7632.01025390625000000
pop,GAB,1975,0.64971900000000000
rgdpo,GAB,1976,9174.45214843750000000
pop,GAB,1976,0.66377400000000000
rgdpo,GAB,1977,8803.62695312500000000
pop,GAB,1977,0.67878600000000000
rgdpo,GAB,1978,9449.25097656250000000
pop,GAB,1978,0.69473400000000000
rgdpo,GAB,1979,9565.41015625000000000
pop,GAB,1979,0.71154400000000000
rgdpo,GAB,1980,9773.44140625000000000
pop,GAB,1980,0.72916500000000000
rgdpo,GAB,1981,9157.30761718750000000
pop,GAB,1981,0.74759300000000000
rgdpo,GAB,1982,8696.30859375000000000
pop,GAB,1982,0.76686700000000000
rgdpo,GAB,1983,9519.10253906250000000
pop,GAB,1983,0.78701700000000000
pop,MOZ,1999,17.77406600000000000
rgdpo,MOZ,2000,11963.20214843750000000
pop,MOZ,2000,18.26453600000000000
rgdpo,MOZ,2001,12990.40429687500000000
pop,MOZ,2001,18.79235700000000000
rgdpo,MOZ,2002,15802.24316406250000000
pop,MOZ,2002,19.34871500000000000
rgdpo,MOZ,2003,17367.44531250000000000
pop,MOZ,2003,19.92849600000000000
rgdpo,MOZ,2004,18094.68750000000000000
pop,MOZ,2004,20.52315900000000000
rgdpo,MOZ,2005,19744.66210937500000000
pop,MOZ,2005,21.12667600000000000
rgdpo,MOZ,2006,20533.37695312500000000
pop,MOZ,2006,21.73786000000000000
rgdpo,MOZ,2007,21509.05273437500000000
pop,MOZ,2007,22.35963700000000000
rgdpo,MOZ,2008,22763.52539062500000000
pop,MOZ,2008,22.99486700000000000
rgdpo,MOZ,2009,22972.37500000000000000
pop,MOZ,2009,23.64781500000000000
rgdpo,FIN,1960,39573.00781250000000000
pop,FIN,1960,4.43001612262200000
rgdpo,FIN,1961,43535.03515625000000000
pop,FIN,1961,4.46142309284786000
rgdpo,FIN,1962,44398.94140625000000000
pop,FIN,1962,4.49186533083109000
rgdpo,FIN,1963,44823.01562500000000000
pop,FIN,1963,4.52373439969417000
rgdpo,FIN,1964,46278.06640625000000000
pop,FIN,1964,4.54897147088144000
rgdpo,FIN,1965,49199.25000000000000000
pop,FIN,1965,4.56416111566247000
rgdpo,FIN,1966,50697.43359375000000000
pop,FIN,1966,4.58129977708986000
rgdpo,FIN,1967,52192.26171875000000000
pop,FIN,1967,4.60617680238332000
rgdpo,FIN,1968,55004.30468750000000000
pop,FIN,1968,4.62690400069937000
rgdpo,FIN,1969,60529.51171875000000000
pop,FIN,1969,4.62421963204207000
rgdpo,FIN,1970,65207.58984375000000000
pop,FIN,1970,4.60674000000000000
rgdpo,FIN,1971,66482.25000000000000000
pop,FIN,1971,4.62338900000000000
rgdpo,FIN,1972,70943.45312500000000000
pop,FIN,1972,4.64484700000000000
rgdpo,FIN,1973,75859.53906250000000000
pop,FIN,1973,4.66881300000000000
rgdpo,FIN,1974,78666.45312500000000000
pop,FIN,1974,4.69181800000000000
rgdpo,FIN,1975,76398.37500000000000000
pop,FIN,1975,4.71145900000000000
rgdpo,FIN,1976,76358.44531250000000000
pop,FIN,1976,4.72680300000000000
rgdpo,FIN,1977,76917.07812500000000000
pop,FIN,1977,4.73894900000000000
rgdpo,FIN,1978,80106.86718750000000000
pop,FIN,1978,4.74994000000000000
rgdpo,FIN,1979,86359.28125000000000000
pop,FIN,1979,4.76275800000000000
rgdpo,FIN,1980,91593.17187500000000000
pop,FIN,1980,4.77945400000000000
rgdpo,FIN,1981,92874.35156250000000000
pop,FIN,1981,4.80089900000000000
rgdpo,FIN,1982,93781.70312500000000000
pop,FIN,1982,4.82613500000000000
rgdpo,FIN,1983,95085.46093750000000000
pop,FIN,1983,4.85319600000000000
rgdpo,FIN,1984,97509.50781250000000000
pop,FIN,1984,4.87922200000000000
rgdpo,FIN,1985,98259.78906250000000000
pop,FIN,1985,4.90221900000000000
rgdpo,FIN,1986,104587.57031250000000000
pop,FIN,1986,4.92129300000000000
rgdpo,FIN,1987,109773.19531250000000000
pop,FIN,1987,4.93725900000000000
rgdpo,FIN,1988,118293.02343750000000000
pop,FIN,1988,4.95188600000000000
rgdpo,FIN,1989,123174.03125000000000000
pop,FIN,1989,4.96777600000000000
rgdpo,FIN,1990,123536.43750000000000000
pop,FIN,1990,4.98670500000000000
rgdpo,FIN,1991,113355.89062500000000000
pop,FIN,1991,5.00938100000000000
rgdpo,FIN,1992,109385.63281250000000000
pop,FIN,1992,5.03489800000000000
rgdpo,FIN,1993,109277.14843750000000000
pop,FIN,1993,5.06146500000000000
rgdpo,FIN,1994,116753.84375000000000000
pop,FIN,1994,5.08649900000000000
rgdpo,FIN,1995,131239.12500000000000000
pop,FIN,1995,5.10817600000000000
rgdpo,FIN,1996,131019.01562500000000000
pop,FIN,1996,5.12602100000000000
rgdpo,FIN,1997,142485.50000000000000000
pop,FIN,1997,5.14075500000000000
rgdpo,FIN,1998,153486.35937500000000000
pop,FIN,1998,5.15322900000000000
rgdpo,FIN,1999,160226.32812500000000000
pop,FIN,1999,5.16478000000000000
rgdpo,FIN,2000,167990.56250000000000000
pop,FIN,2000,5.17648200000000000
rgdpo,FIN,2001,170137.60937500000000000
pop,FIN,2001,5.18844600000000000
rgdpo,FIN,2002,170558.53125000000000000
pop,FIN,2002,5.20063200000000000
rgdpo,FIN,2003,171414.32812500000000000
pop,FIN,2003,5.21380000000000000
rgdpo,FIN,2004,180053.79687500000000000
pop,FIN,2004,5.22884200000000000
rgdpo,FIN,2005,187502.43750000000000000
pop,FIN,2005,5.24636800000000000
rgdpo,FIN,2006,190195.67187500000000000
pop,FIN,2006,5.26660000000000000
rgdpo,FIN,2007,206338.32812500000000000
pop,FIN,2007,5.28933300000000000
rgdpo,FIN,2008,214587.78125000000000000
pop,FIN,2008,5.31417000000000000
rgdpo,FIN,2009,198093.60937500000000000
pop,FIN,2009,5.34048500000000000
rgdpo,OMN,1970,4557.39355468750000000
pop,OMN,1970,0.72385000000000000
rgdpo,OMN,1971,4605.37158203125000000
pop,OMN,1971,0.74897100000000000
rgdpo,OMN,1972,5033.48339843750000000
pop,OMN,1972,0.77637900000000000
rgdpo,OMN,1973,4326.60546875000000000
pop,OMN,1973,0.80698900000000000
rgdpo,OMN,1974,5535.37353515625000000
pop,OMN,1974,0.84194700000000000
rgdpo,OMN,1975,7133.93798828125000000
pop,OMN,1975,0.88204400000000000
rgdpo,OMN,1976,8495.08789062500000000
pop,OMN,1976,0.92743900000000000
rgdpo,OMN,1977,9987.67285156250000000
pop,OMN,1977,0.97780600000000000
rgdpo,OMN,1978,11443.73828125000000000
pop,OMN,1978,1.03279900000000000
rgdpo,OMN,1979,12378.27148437500000000
pop,OMN,1979,1.09185500000000000
rgdpo,OMN,1980,13574.94042968750000000
pop,OMN,1980,1.15437500000000000
rgdpo,OMN,1981,15919.67187500000000000
pop,OMN,1981,1.22054800000000000
rgdpo,OMN,1982,16593.97265625000000000
pop,OMN,1982,1.29000700000000000
rgdpo,OMN,1983,18407.37695312500000000
rgdpo,MSR,1982,179.22000122070300000
pop,MSR,1982,0.01174300000000000
rgdpo,MSR,1983,170.11422729492200000
pop,MSR,1983,0.01160700000000000
rgdpo,MSR,1984,174.95390319824200000
pop,MSR,1984,0.01146400000000000
rgdpo,MSR,1985,182.78593444824200000
pop,MSR,1985,0.01132500000000000
rgdpo,MSR,1986,191.73300170898400000
pop,MSR,1986,0.01118300000000000
rgdpo,MSR,1987,200.20549011230500000
pop,MSR,1987,0.01103100000000000
rgdpo,MSR,1988,229.67562866210900000
pop,MSR,1988,0.01089100000000000
rgdpo,MSR,1989,282.21322631835900000
pop,MSR,1989,0.01078800000000000
rgdpo,MSR,1990,343.97497558593800000
pop,MSR,1990,0.01073400000000000
rgdpo,MSR,1991,249.15731811523400000
pop,MSR,1991,0.01076300000000000
rgdpo,MSR,1992,229.73669433593800000
pop,MSR,1992,0.01085600000000000
rgdpo,MSR,1993,219.99301147460900000
pop,MSR,1993,0.01089200000000000
rgdpo,MSR,1994,218.75148010253900000
pop,MSR,1994,0.01071700000000000
rgdpo,MSR,1995,192.77729797363300000
pop,MSR,1995,0.01023200000000000
rgdpo,MSR,1996,134.33784484863300000
pop,MSR,1996,0.00937500000000000
rgdpo,MSR,1997,120.10868835449200000
pop,MSR,1997,0.00821700000000000
rgdpo,MSR,1998,95.96656036376950000
pop,MSR,1998,0.00693600000000000
rgdpo,MSR,1999,90.67227172851560000
pop,MSR,1999,0.00578800000000000
rgdpo,MSR,2000,82.91231536865230000
pop,MSR,2000,0.00495600000000000
rgdpo,MSR,2001,77.42443847656250000
pop,MSR,2001,0.00450500000000000
rgdpo,MSR,2002,77.92498016357420000
pop,MSR,2002,0.00437700000000000
rgdpo,MSR,2003,76.26578521728520000
pop,MSR,2003,0.00447400000000000
rgdpo,MSR,2004,78.00046539306640000
pop,MSR,2004,0.00464500000000000
rgdpo,MSR,2005,82.17745208740230000
pop,MSR,2005,0.00477700000000000
rgdpo,MSR,2006,77.00938415527340000
pop,MSR,2006,0.00484700000000000
rgdpo,MSR,2007,78.77114105224610000
pop,MSR,2007,0.00488800000000000
rgdpo,MSR,2008,84.51481628417970000
pop,MSR,2008,0.00490500000000000
rgdpo,MSR,2009,72.85318756103520000
pop,MSR,2009,0.00492200000000000
rgdpo,MUS,1960,2302.82666015625000000
pop,MUS,1960,0.66077920208379900
rgdpo,MUS,1961,2567.28613281250000000
pop,MUS,1961,0.67876753353232400
rgdpo,MUS,1962,2798.16113281250000000
pop,MUS,1962,0.69842664736821500
rgdpo,MUS,1963,2857.17333984375000000
pop,MUS,1963,0.71249845349199900
rgdpo,MUS,1964,3280.90185546875000000
pop,MUS,1964,0.73346271946258100
rgdpo,MUS,1965,3089.19091796875000000
pop,MUS,1965,0.75273725939619400
rgdpo,MUS,1966,3168.83227539063000000
pop,MUS,1966,0.77130049201024500
rgdpo,MUS,1967,3419.66943359375000000
pop,MUS,1967,0.78639353306260700
rgdpo,MUS,1968,2781.58227539063000000
pop,MUS,1968,0.80120657628463600
rgdpo,MUS,1969,2806.21948242188000000
pop,MUS,1969,0.81301280505422000
rgdpo,MUS,1970,3404.17871093750000000
pop,MUS,1970,0.82644700000000000
rgdpo,MUS,1971,3629.14843750000000000
pop,MUS,1971,0.83960000000000000
rgdpo,MUS,1972,3789.12109375000000000
pop,MUS,1972,0.85239700000000000
rgdpo,MUS,1973,3996.50683593750000000
pop,MUS,1973,0.86517300000000000
rgdpo,MUS,1974,3978.06298828125000000
pop,MUS,1974,0.87835500000000000
rgdpo,MUS,1975,4001.38134765625000000
pop,MUS,1975,0.89220800000000000
rgdpo,MUS,1976,5328.91650390625000000
pop,MUS,1976,0.90692600000000000
rgdpo,MUS,1977,5577.61523437500000000
pop,MUS,1977,0.92232500000000000
rgdpo,MUS,1978,5726.42626953125000000
pop,MUS,1978,0.93782000000000000
rgdpo,MUS,1979,5408.42578125000000000
pop,MUS,1979,0.95258700000000000
rgdpo,MUS,1980,5478.56982421875000000
pop,MUS,1980,0.96603600000000000
rgdpo,MUS,1981,5690.52734375000000000
pop,MUS,1981,0.97806700000000000
rgdpo,MUS,1982,5869.74609375000000000
pop,MUS,1982,0.98889000000000000
rgdpo,MUS,1983,5973.66357421875000000
pop,MUS,1983,0.99862500000000000
rgdpo,MUS,1984,6927.07763671875000000
pop,MUS,1984,1.00750300000000000
rgdpo,MUS,1985,6729.60644531250000000
pop,MUS,1985,1.01576300000000000
rgdpo,MUS,1986,7323.12939453125000000
pop,MUS,1986,1.02327800000000000
rgdpo,MUS,1987,9099.00878906250000000
pop,MUS,1987,1.03017500000000000
rgdpo,MUS,1988,9248.51660156250000000
pop,MUS,1988,1.03726000000000000
rgdpo,MUS,1989,9695.80468750000000000
pop,MUS,1989,1.04558800000000000
rgdpo,MUS,1990,10589.38378906250000000
pop,MUS,1990,1.05586500000000000
rgdpo,MUS,1991,11326.27539062500000000
pop,MUS,1991,1.06843500000000000
rgdpo,MUS,1992,11794.95996093750000000
pop,MUS,1992,1.08295800000000000
rgdpo,MUS,1993,12607.04296875000000000
pop,MUS,1993,1.09859800000000000
rgdpo,MUS,1994,13384.18847656250000000
pop,MUS,1994,1.11414000000000000
rgdpo,MUS,1995,14306.52832031250000000
pop,OMN,1983,1.36092100000000000
rgdpo,OMN,1984,20348.17578125000000000
